User_Name	Latitude	Longitude
☹PLS LUKE	-88.181664	41.575913
☹insomniak☹	-99.57786	19.314345
☹ʟєx☯яɪνєяα☹	-77.645551	43.140088
☺ Olaf ☺/Plz luke ♡	129.61559	62.001425
☺️	81.330986	6.209917
☺️✌️⚾️	-97.679025	30.305057
☻	-69.410946	3.1638185000000014
☻ cait  ☹	-72.946632	41.313901
☻ sassy ☹	-123.778483	49.067161
☻Bruno☻	-48.058121	-15.851837
☼	-81.070025	29.224899
☼ karina ☾	-67.560488	10.240489
☼shaina☼	-47.105247	-22.918696
☽	-51.440929	44.483946
☽ cate ☾	-43.188688	-22.961744
☾	-20.062774599999994	8.488120600000002
♀ สิรินทรา'	-116.520369	33.818088
♀Mook Bby	106.84159	-6.2178
♂名探偵17時間50分勉強ソロくん♂	110.310635	-7.618824
♈️illematic	115.232513	-8.682198
♈️✨	149.111399	-35.365161
♉️	-85.503123	32.570411
♊ ' June 6	-92.87699	44.930432
♊️May 31♊️	102.601792	2.190944
♊️†	-74.270816	40.131614
♋Vickysaur♌	-50.319009	-27.80668
♋️	-96.84668	32.393981
♋️Take Care⚡️	141.453609	43.01624
♋️csm	-90.37672	29.923631
♌EdleshiaB♌	103.710171	1.543439
♍️Most Hated Tiff♍️	-81.58366	39.249614
♍️akayla	106.85657	-6.406084
♏	-74.807418	41.736087
♏️a®iah	-80.450683	35.206384
♐️	-82.930144	40.075918
♐️EBVNI4⃣1⃣0⃣	101.620809	3.163497
♒	-40.286637	-20.338941
♒️BIG SHIT TALKER	82.953962	54.967566
♓RØŸÃŁ♓	-79.901172	40.489041
♔	-96.24269849999999	32.18372
♔  MOMO	-95.629258	30.394192
♔ Falso Romeu♔	-80.707041	35.328042
♔ Pareja Perez♔♡.♡	-95.829645	36.34357
♔ [R] one ♔	-54.762621	-22.221751
♔ ﾑოî尺Цﾚ ﾑîოﾑЛ ♔	-59.403144	-34.650657
♔Lesbian_Stoner♔	-4.597648	36.686649
♔Teresa ♔	-50.793276	-29.559134
♔☞ви  мтяғ ♥♡̨̐990☜♥	-89.031262	38.330651
♔まきしゃむはリンターだよ✩	-89.846866	35.167879
♔むらみ@ワサラー団	-82.333435	31.215464
♔廃人ゆきのん♔	-77.554808	37.672475
♔片岡すねちゃま✡	-73.420406	40.836168
♔｡ﾟ+.みなぽよ+.ﾟ｡♔	-83.062288	39.939146
♕	-73.499352	41.389664
♕ Alejoo ♕	-46.526665	-18.566021
♕ Dj Jordysniffs ♕	-75.756293	39.681099
♕ My N**Ga JB ♕	-96.470732	32.096503
♕ Mιss K.Jo ♕	-95.49432	29.930102
♕ Ruby	-100.301428	25.652538
♕/จัสเกิร์ล♡	107.4519	-6.52718
♕Gilary Noemi™	-106.368833	31.767925
♕J.co♕#DRCAPSLOCKDAY	98.676645	3.636786
♕Jen♕	-97.381634	32.713884
♕Kanchu♕	85.325866	27.702715
♕PikenaSim	82.930082	55.043306
♕Yuke Frizania A.S	110.748214	-7.760397
♕ⓢⓗⓐⓡⓐ♕	139.187863	37.966777
♕オシャレ収納術♕	-69.904152	18.536172
♚	-61.876312	8.1888075
♚ MK ♚	-97.458526	25.901787
♚ Mòka ♚	-0.052307	51.340346
♚ TrΔp LΦrd ♚	135.195465	34.690224
♚ momo ♚	135.298348	34.4001
♚ عن النسآ افرق ♚	-73.908821	40.772519
♚Christopher B♚	-74.05566	41.571783
♚Melαti kelαra♚	-120.058787	36.95165
♚Pequena Oliveira♚	-43.020147	-21.167791
♚Reina Momo♚	-49.204512	-26.873276
♚คยองเฟดเฟ่™เรียน	-69.991141	18.443413
♚•˚̷∂gмт αιн∂ω2♪'♚	13.975274499999998	20.239285000000002
♚サキ©♚	-87.720698	41.777571
♛	-55.312831125	11.4127995
♛	-100.274384	25.742191
♛ #THESECRET♛	-44.920423	-20.163312
♛ J.T. ♛	-85.665382	40.56199
♛ Juan Camilo Torres	-67.531931	-45.874134
♛ camis	-77.069838	38.750211
♛BOYBELIEBER♛	-74.29654	40.378036
♛Bizzle♛	-82.194402	34.237458
♛Bîëbęr'ś Gīrł♛	-71.13627	42.46134
♛Dhamirah♛	-106.796874	32.33676
♛Elianette♛	-58.836079	-34.62084
♛JokerFetishist♛	-87.657303	41.993091
♛LoveBaconLove♛	-118.062143	33.913456
♛Montserrat♛	-42.525604	-22.284269
♛Queen A♛	-58.226095	-32.484051
♛goparcitoo♛	-85.354499	34.965484
♛just another day♛	-98.286591	26.283379
♛ℝ  M♛☮	-50.638313	-25.464873
♛Ⓣⓨⓛⓔⓡ♛	-99.969447	49.8234
♛❥Armonds Princess♛❥	100.751756	13.713863
♠	7.600051	50.359234
♠Chibueze Anyadike♠	-90.254037	38.594451
♠♦	-74.699112	40.175081
♠️King T♠️	-57.887525	-34.875214
♡	-37.772347352941175	16.455866882352943
♡	-76.41404533333333	22.909745
♡         Dānn	-1.368371	50.933463
♡ .	-63.58813	8.10096
♡ Alison ♡	39.549496	21.442947
♡ C E C E ♡	-84.23022	33.731222
♡ C H i K i	-96.770777	32.946302
♡ Editt Sαrdelli ♡	-83.677252	32.586532
♡ J E N ♡	-73.92731	40.744
♡ LUAN ♡	-87.287328	30.447078
♡ Luis C AristiZabal	8.260101	50.002064
♡ MARIEL HERNANDEZ ♡	-90.019124	35.051131
♡ Minnie Mouse ♡	-43.24781	-22.93818
♡ Misyu ♡	48.03036	29.319245
♡ SHADES OF COOL ♡	135.957882	34.982767
♡ Sp .  xw	-2.656988	53.777717
♡ Sydney ♡	77.633914	13.013386
♡ XO	-80.283692	40.713537
♡ ashley ♡	-52.937951	-23.3733
♡ buggxstyles ♡	-82.994097	38.742733
♡ calum ♡	106.809086	-6.628653
♡ granny	-83.601281	41.609254
♡ rt link in bio ♡	-92.725511	31.267751
♡ ¢ลקяเ¢๏яиเลиล ♑	-74.116173	4.629458
♡ الخال ♡	-74.058751	4.737195
♡15-05-14♡	-56.200168	-34.849779
♡1AÑOOOO y 7 MESES♡	-84.593303	39.216176
♡3/11 1/6 Follows	-75.368808	40.212605
♡7 DIAS,AI MEU CORE♡	-46.910889	-23.552829
♡Agustina♡	101.463014	3.053179
♡Almida Styles♡	-87.632333	41.835549
♡Daniiela	-43.992482	-19.97965
♡EleazARGómez♡	-88.458397	45.017585
♡Jaycee Lee♡	-48.783182	-28.487376
♡JuaniMeAMa♡	-58.409559	-34.591298
♡Marilyn♡	-87.446261	13.436857
♡Minha Mina Ta Loca♡	-81.834564	39.134398
♡MĂĴÕ&ĂŇĜÊĹŶ♡	-37.077719	-10.874829
♡Nostalgia♡	-80.658689	28.181661
♡Nyappy·.･ﾟ☽	-75.732345	4.797059
♡Peña	-92.517371	34.632882
♡Princess Sarah♡	-90.070128	29.838617
♡Sehun♡	-43.434754	-22.813322
♡Shelby♡Please Nash♡	-46.525191	-23.59433
♡Soy su lindura♡	-66.036861	18.365232
♡Xabi♡	-70.703046	19.782965
♡alexandra♡	-118.535352	34.233734
♡banangel☆	-0.385098	53.775278
♡bere♡	1.208712	52.252056
♡c(elaena)haol♡	-75.646389	6.153352
♡cal pls notice me♡	-90.700084	37.149485
♡chels nutsack♡	-43.357426	-22.944136
♡iggy♡	-87.083007	20.650997
♡luke♡	-58.344469	-34.656365
♡maria♡	-81.851855	27.913649
♡nurfirzahafandi♡	112.7628	-8.00765
♡sam♡	-98.32807	29.488762
♡scandal looove♡	-84.437592	33.58631
♡syahira♡	-81.536504	26.289625
♡tiffany♡	-110.256995	31.551694
♡xx♡	-83.702259	41.704138
♡£NCANTADORA♡	101.757305	3.020935
♡̬̩̃~HBD Naomi~♡	34.30807	36.610727
♡عطالله الشممري♡	-111.97967	33.422673
♡نوني الكحتاني	-75.390121	40.514557
♡☆kei☆♡	-81.445361	41.513481
♡☆شاعر روماانسي☆♡	-40.321017	-20.355961
♡☾mrs. styles☽♡	106.782447	-6.212068
♡♡	107.61051	-6.819962
♡♡♡ Caitlin ♡♡♡	19.263663	42.442303
♡♥ C.A.N♥♡	-36.434005	-8.518648
♡♥Jannah^Padilla ♥♡	-84.478231	38.074007
♡♪سعيد الكتبي♪♡	-55.921215	-27.385955
♡あっきー♡	101.751069	3.200844
♡まぉまぉ♡	112.539497	-8.170102
♡ディズニー大好き♡	-59.67297	-33.683
♡大好き☆すみっコぐらし♡	-73.974623	40.644116
♡天使な園児達♡	-75.233205	4.433143
♡恋愛心理学♡	-49.714509	-29.136907
♡羽生結弦で癒されたいbot♡	-49.389946	-28.657895
♡마호♡Korea♡	100.68471	14.274384
♡서울시장 몽주니♡#멸북당#보수당	-58.459792	-34.55755
♡･*ErikA*･♡（白山 絵里加）	-81.530442	41.501279
♣JuĿieTh Paola♣	-84.139929	33.932552
♣♠Mike Ortega!♠♣	-79.036254	-8.121606
♣もりまゆ♣	-118.502992	34.450874
♥	-37.5864655	47.339935999999994
♥  Totosa Da Ivete ♥	-82.333427	31.215464
♥  [ɛѵk] ♥	120.690308	15.045532
♥ 28/05/2014 ♥	-55.764572	-34.343904
♥ B A A A B E :)	-91.343577	34.293924
♥ D E C A M I L O ♥	-115.29379	36.190501
♥ EZFG & VKBG ♥	-43.287881	-22.872015
♥ Laura Ramirez !	-64.386693	-36.678633
♥ Lost In The Time♥	-46.572799	-23.496467
♥ Madridista ♥	-89.469457	41.392967
♥ Mr Psycho  ♥ ♌	21.180028	42.37039
♥ Na Andhini ♥ ™	-78.789613	42.917054
♥ Nekowonie ♥	100.21134	6.470209
♥ Nhoer Nhur ♥	107.09573	-6.29078
♥ Peeuf Maghrébine ♥	-73.114905	7.129173
♥ R~A ♥	-5.967674	37.371691
♥ Thanks Justin ♥	-58.768762	-34.529121
♥ denise aldana ♥	-75.093748	40.046563
♥ sha♥	120.471904	17.429585
♥ ペコちやん ♥	-58.418305	-34.630526
♥04/05/14♥	101.648002	3.118442
♥1D'Mariana'Perilla8	-87.660998	41.744004
♥Alejandra Fernanda♥	120.568638	15.869702
♥Aprilia putri m♥	0.0	0.0
♥Cami Sujo♥	-82.219631	36.558858
♥DANIELA♥	-77.577825	38.26838
♥De MI Enojona♥	-86.187693	12.064183
♥ERES TODO PARA MI♥	-68.590294	-31.51936
♥Ederlin Peralta♥	-121.835193	37.718807
♥Eli♥	-1.77528	53.761508
♥Falop♥	-46.698983	-23.845627
♥Genesis♥Rodriguez♥	-118.356133	33.9328
♥Gnss y Criss♥	46.732904	24.759054
♥Hafiz (NAA)	-58.549245	-34.636572
♥Jhęne Aiko the Bae♥	-74.005973	40.714353
♥LUZ SILVA♥	29.048868	40.995821
♥Lauti Rodriguez♥	106.873102	-6.190569
♥Lolita Royales ♥皿	-76.802288	39.964236
♥Lu♥	-58.398495	-34.625383
♥MMC♥ ♥JFGZ♥	-75.806202	8.873435
♥MP♥	-74.244865	40.115989
♥Mar Abatedaga™♥	-79.970248	33.428103
♥Maris☀l  # Libertad	-75.748738	45.394098
♥MelanieEncalada♥	-58.443761	-3.136589
♥MiLuu♥ ♡	-80.042949	40.487344
♥M•O•H•I•T♥	-81.220366	29.546059
♥NLailin	-87.766873	41.666819
♥Neri Gonzalez♥	-51.074683	-30.035543
♥NoA♥のあ@相互フォロー	-121.296236	38.008347
♥OJOS-BONITOS♥	-122.335	47.5679
♥ORC PASIÓN♥	-86.892427	35.740871
♥Red♥	-97.035931	32.737208
♥RoMarLi♥	-83.059422	39.368368
♥Roxitha Santy ♥	-49.781708	-29.347669
♥Rεвεℓℓïous Gα๓вino♡	-61.578271	-32.467636
♥SCHMIDT♥	-65.61866	-27.341388
♥Sayago♥	-80.201132	25.898654
♥Smile For Problems♥	-87.887858	43.089171
♥Steicy Daniela♥	-83.7226	43.086652
♥Stive11 Mari11	2.252268	48.725384
♥TIFAH♥	-77.540494	34.830822
♥Tania Depp	-46.71467	-23.430665
♥Triny Rueda	-70.750898	7.084229
♥You're Best Sister~	-89.833637	30.321661
♥_♥ClaudiaDiTotto♥_♥	-73.321324	40.857496
♥coca-cola	-48.537525	-22.277671
♥hoda♥	-95.357037	29.657886
♥link in bio♥	-35.812489	-5.537948
♥riana	-96.32738	43.990303
♥~72Razones•~♥	140.3972	38.333355
♥ϟøøy un Pαиdα♥	-97.197385	34.567105
♥شــهوووود♥	106.929516	-6.15129
♥مهـيـش	-51.191626	-30.064481
♥نـــوره الحربي ♥	-118.342776	33.986277
♥•TotaMeDomina•♥	-64.336152	-31.36405
♥→ ▒▌►Ｌ♦Ｏ♦Ｂ♦Ｏ◄▐▒™←♥	4.886087	52.389865
♥∞LarryS_Forevah∞♥	-46.457761	-23.495998
♥☇ChArǿ►•◄	100.542352	5.429956
♥☺♥LOFANAS♥☺♥	-71.180053	42.37759
♥♡	-48.326852	-20.322923
♥♡♥The Vamps♥♡♥	-81.257086	28.647462
♥♥ Alicious GGS ♥♥	-122.680769	45.515074
♥♥solhe♥♥♥	-76.864961	38.885029
♥♥♥	31.169343	30.975527
♥♥♥ Eu&Ela ♥♥♥	-77.403554	38.481895
♥⚢⚢ 01.01.14	-46.464639	-23.665114
♥︎和花菜♡	-121.298745	38.604899
♥️	-46.252922	-23.993819
♦ Beyker Marte♣ ™	-99.478588	27.590367
♦TheMfingTRUTH♕	-78.52174	35.895255
♦️DĘĒ MÂMÏ♦️	-97.779854	30.206109
♨ℳℜ.南條凌♨	-87.189219	14.076742
♨️ Kam ♨️	120.45193	17.815852
♪ Santiago ♪	-76.659495	39.318639
♪ loving you ♪	-117.18183	34.043612
♪ ميّاز بنت محمّد	-110.894515	32.300098
♪ เอลฟ์ยาจก D-61 ♪	-82.845599	31.491336
♪AlejanTorres♫	-74.581364	39.983345
♪Te Kiero♪ /lauty♪	-93.497148	45.10257
♪™D'zwingers™♪	121.173162	14.000677
♪♪ Mi	-43.363511	-22.722897
♪♫JOHAN ♪♫	-61.490175	-31.242162
♪♫•*¨*•.¸¸❤¸¸.•*¨*•♫	-43.150955	-22.492164
♪（凸＾＿＾）凸	-38.592162	-3.735757
♫ De Pallares.™ ♪	-118.625599	35.082216
♫♪Ŧl๏ץ๔เє♉Ŧl๏ץ๔™	-118.145045	33.942684
♫❤Mi Vida Es Tini❤♪	-43.317011	-22.808483
♬	-74.807273	10.946469
♬Diana Propst♬	-99.198882	19.42407
♬★D╮Mane★♬	-97.980318	29.561144
♬♪ωιsιиуαиdεlегα ツ	-83.878695	32.291488
♻️	-76.025752	36.758519
♿️	-86.565552	39.216803
♿️GatoNino_Kenny	-83.895924	34.104684
⚓	-89.846844	35.167868
⚓Jυиє 11th♊	-58.264384	-34.774864
⚓Ma. Sheena Jocson⚓	-97.120716	32.746014
⚓️	-73.9863795	40.751869
⚓️SC	-40.501557	-9.398516
⚓️amara	-96.785745	32.813447
⚚Spacefro Princess⚚	110.362963	-7.735639
⚠Ken.The.Baller.⚠	-74.617897	40.877146
⚡ Ryan Truslow ⚡	-100.318967	25.683608
⚡ kaden ⚡	-92.921208	17.984512
⚡Sakeeeb⚡	-90.650393	38.511111
⚡T killaaa⚡	102.927475	1.853807
⚡cha$e⚡	-46.786783	-23.628959
⚡⚡Sam⚡⚡	-92.987195	17.959511
⚡️	-84.508182	34.019158
⚡️ArinARMONEY ⚡️	-46.757443	-23.54627
⚡️Bam Bam⚡️	-101.186445	19.690328
⚡️CP⚡️	-117.789412	33.890542
⚡️Glo boy ⚡️	-80.147469	36.00785
⚡️Hombre Grande⚡️	-82.430323	28.090944
⚡️LEEKK⚡️	-86.573158	34.653866
⚡️ThotAssassin❗️	-81.819826	41.278559
⚡️Tone Corleone✈️	106.15854	-6.12045
⚡️ZEUS	123.429251	41.768959
⚡️sheba, baby⚡️	112.762013	-7.313246
⚡️мιgѕwanĸy™️⚡️	-118.386335	34.181504
⚥	-73.234212	41.704936
⚽	-80.5952995	10.319344
⚽✊	-117.979303	34.070161
⚽️Darling_FCB10❤️	-99.5875	19.361123
⚽️Tj Clay⚽️	-96.615348	32.870498
⚽️jose molina	-80.049614	36.002563
⚾ nestor ⚾	-84.061101	33.836579
⚾Alec Yurick⚾	-48.022082	-15.880195
⚾Jeff⚾	-46.517588	-23.439014
⚾Summer✨	107.64766	-6.9837
⚾︎友貴子 野球垢⚾︎茨城crew	-53.821832	-29.714045
⚾️Cee-Jay⚾️	-71.944881	42.084835
⚾️Lee Akrish⚾️	-60.690706	-31.620118
⛄️PANG❄️	-115.174845	36.103019
⛅Married_2_Finessin✈	-84.03251	33.893279
⛽⚠FLOSSINisAHobby⚠⛽	-57.945013	-34.885564
⛽️Ⓜ️C  $$	-92.470549	43.988155
✁ Grunge Diva †	-80.159613	25.911634
✈️	-87.735005	41.918727
✈️M.I.A✈️	-118.294432	34.055365
✈️Thief Keef✈️	-80.059554	33.017068
✈️ᑕᗩᗰTᕼEᗪOᑎ	-79.777488	43.434238
✈️✈	-157.856078	21.295585
✊	-40.344437	-20.356761
✌	-99.87946666666666	21.742529
✌ Bremduh✌	0.169856	47.990163
✌Chicα Hєrshєy✌	-76.415386	38.165855
✌Meg D	-95.911639	41.156825
✌Only Jah Know ∞	-50.402671	-26.193093
✌S.CARRANZA✌	-43.272504	-22.880118
✌Sista Gurl✌	-43.338035	-22.999199
✌ॐ✡ Andriélli ✡ॐ✌	28.304992	40.029148
✌☝✋	-93.386008	44.933181
✌️	-98.284941	26.196258
✌️May 21st✌️	-83.88926	43.586166
✌️✈️ #TakeOFF	127.689072	26.228489
✖ A R I A D N A ✖	-97.27358	32.962885
✖ Batjapa ✖	-75.081478	40.060135
✖Andrés✖	49.561156	25.332573
✖Ramona✖	-93.619232	41.63201
✖fuck u ✖	-111.66022	35.191352
✖ккαиנι✖	-46.693917	-23.458092
✖️ Jess ✖️	7.716369	48.519691
✗ ┋ ړُۆפ ﺂﻟړُۆפ ┋ ✗	-84.497179	42.651748
✗OfficialFizey&NFA™	115.149732	-8.831094
✝	-62.558044	6.592862
✝Breezy ♔.	-51.216072	-29.188215
✝aldana✝	-46.809351	-23.581135
✝ℓα∂αιѕнια .	106.77818	-6.26777
✝♕ Yuki ♕✝	110.36902	1.510393
✞	4.925026000000003	16.2225415
✞ Maycon ;33	-84.46534	33.870574
✞EmmeGe♛✌	-73.937398	40.838876
✟	101.693712	2.936539
✡ thøt löūrd ✡	-34.88751	-8.043971
✡mikitan✡	-52.379823	-28.246402
✡ゆーにゃ@ゆーにゃだん、かーち族族長✡	-78.822408	42.967579
✧	104.776428	-2.973273
✧ gem ✧	-119.361381	46.273795
✧Olideny♛	-43.357704	-22.93455
✧sailor bitch✧	-38.335099	-12.875704
✨	-29.487245666666666	-2.070258333333333
✨ 3⃣0⃣0⃣ ✨	-66.941413	10.479555
✨ Boujj' ✨	-97.577072	35.56422
✨ Junee 18th ♊️	100.55042	5.001999
✨ Nina Haze ✨ ™	-79.9473665	-1.0752520000000008
✨ Qûåñā ✨	101.04727	4.465251
✨ S ✨ K ✨ Y ✨❤️	-84.569471	38.999622
✨ Twink ✨	-75.326991	39.927867
✨ dar dar	-57.561941	-38.071836
✨50 Shades of Bae✨	-98.663733	29.434121
✨Abdiel Porno✨	-100.332388	25.794643
✨Aisha✨	-98.176286	19.024269
✨Alana✨	-117.866833	33.779656
✨Alexiss✨	-88.185748	39.481473
✨Ambrewski✨✌	-65.295265	-43.245024
✨Briesha✨	-66.119185	17.971353
✨Britney Nicole✨	107.77981	-6.93238
✨Brooke battistoni✨	-93.073928	18.173807
✨Brooklynn✨	-65.193933	-26.81132
✨Candice✨	-76.902289	38.785893
✨Dalal✨	-83.53487	42.93051
✨Deja✨	-50.323999	-27.824374
✨Denzel C. Myles✨	-84.14519	33.964939
✨Ebbie✨	-110.900002	27.924196
✨Eboni✨	-58.796657	-34.429988
✨Emefa✨	-43.317724	-22.809126
✨Erika Laughlin✨	-75.858405	41.248401
✨ForēvērQuëëñ✨	125.123609	8.1371
✨Hannah Sylvester✨	-88.118032	30.460111
✨Jaaaammeeeey✌️	-42.96505	-22.422352
✨Kiya McBride✨	-57.774537	-37.267296
✨Lizbęth✨	-75.692118	4.818687
✨Lord Flacko✨	-81.526159	41.417394
✨Love You Justin✨	-75.074081	39.721159
✨MAHOGANY✨	-71.106436	41.839379
✨MAY29th♊️✨	-87.198302	30.510319
✨NALA✨	-106.283441	31.777133
✨Natalie✨	-95.88623	29.014627
✨Nicole Kent✨	-117.928639	33.808586
✨Princess✨	139.62244	35.650221
✨RISE ABOVE✨	-58.260691	-34.7365
✨Randy ♚	-65.931784	18.37509
✨RitaBalBanga✨	-84.505008	33.931675
✨Sarah✨	-73.352389	42.896583
✨ShaRayé.✨	-117.240601	32.87436
✨Skyy	55.151923	25.127496
✨Tanyyaa✨	-70.675213	-33.444456
✨Versace Princess✨	-83.431677	42.457387
✨Viandrea✨	-96.920621	32.598361
✨YaYa the Pharaoh ✨	107.636956	-6.936461
✨YõúńgKÿè✨	-49.138522	-26.928366
✨bridgeee	-76.095581	43.049834
✨cancer survivor ✨	-94.780155	31.206613
✨cяʏstaʟ✨	-96.804064	33.118851
✨jack✨	-82.838485	41.277924
✨maddie✨	-64.275031	-31.3873
✨maddy	-94.258336	39.020827
✨شاعرً السالميه✨	121.062437	14.692046
✨فهد المطيري✨	-46.100693	36.342676
✨يـوميات نـجديه✨5/5	-88.406168	40.197734
✨ℓʊƈƙγ✨	-100.910205	22.157598
✨♬ Rina ♬✨	107.038632	-6.213841
✨✨Crystal✨✨	135.697218	34.707652
✨❤¡OnLy Frases!❤✨™	110.39903	-7.25573
✨ㄚóℒɑℵƊɑ✨	-60.057999	-3.088564
✨뱀뱀✨	-84.381497	33.579848
✩	-87.634663	41.83838
✩ Peace and Love ✩	-96.797147	33.247657
✩2k King ✩	-0.014724999999998545	0.44033049999999996
✩大人になるまみにゃ✩	104.227296	1.070653
✪ Аndrea ✪	112.891169	-7.091286
✯ Dre ✯	-123.082099	44.040457
✰	-71.267422	-29.901449
✰ アヤと _(´ཫ` 」∠)_	-44.486505	-5.298742
✰Thats Not So Ravin✰	-83.289304	42.620188
✰ℕℕՊѦ✰	-120.955995	37.717975
✵Michael Ramos✵	-84.381517	33.579862
✼Summer✼	139.819484	35.724954
✽المعيـﮧ	-75.077089	40.014335
✾  Danila · CXXII  ✾	28.817632	40.97844
✿ Cat//7 days ✿	-78.886439	35.891893
✿ jenni chan ✿	-79.450429	-1.0189
✿ جـــودي ✿	-102.246925	31.970629
✿ جٌنوبيّہَ♡	46.889977	24.799137
✿RinRin✿	-74.118514	4.511986
✿Rina✿デヒョン＋ジミン	-81.22377	35.22822
✿انين المشاعر✿	-65.804149	-28.473119
✿海星∮【みゅうせ】空気の神様✿	28.868871	41.024799
❀	-115.316038	36.125742
❀ delaney ❀	42.802253	20.287571
❀ i v e y ❀	-70.333747	18.29302
❀PLEASE JACOB❀	-96.340261	30.612934
❀elizabeth❀	-8.167823	37.879157
❀✿shin yukko❀✿	-111.779113	33.322884
❁	-72.87991600000001	-2.1417280000000005
❁ Asiah Dorsey  ❁	-76.928932	38.879734
❁ Kylie ❁	-57.542201	-38.002303
❁ d a l l a s ❁	101.44818	0.44557
❁ jen jen ❁	135.731867	35.00228
❁ ɥana ❁	-87.999839	43.026828
❁Alexandra Prater❁	-46.603527	-23.647963
❁Genesis❁	-88.315892	41.714198
❁ambs❁	107.020708	-6.278483
❁misfit❁	-70.305053	-18.481511
❂ Lauren Fuentes ☾	-82.977906	40.103968
❂ M A D D Y ❂	-117.303012	33.887596
❂iārûxä❂	57.34284	23.875096
❃	-58.561252	-34.596527
❃emma❃	-77.478247	38.282206
❄️	-99.170045	19.38375
❄️Vanilla Ice❄️	-122.390223	37.739574
❇❤♏rs.Thomassss❤⚠	-43.957077	-19.962464
❉لـوريـن	-85.115409	39.233476
❕لحظة ندم ❕	-41.75618	-22.32628
❕✊♒	107.00921	-6.23719
❣Olga❣	-75.123671	40.188898
❣∞Car crash heart∞❣	-46.547318	-24.053085
❣♡ αмαzιηg ❣♡	-83.717989	43.175533
❣은지❣	-97.284556	32.923166
❤	-80.180341	12.601524999999999
❤ Steph World ❤	120.98107	14.778435
❤ خـــkاــد❤	-87.998641	41.870895
❤Drหมอบ้านArchitect❤	121.02591	14.733176
❤Kelly Alli	-104.95271	39.895631
❤MEformyAMBITION	-70.94185	42.029256
❤Mamá☆Junior☆Dios❤	-80.259465	40.62006
❤Munjuno Lyn❤	-106.293332	31.764718
❤RoadToRiCHes===††	-75.101269	40.038917
❤Scott S Cooper❤	-117.975496	33.754279
❤Zha-Lana MaShya❤	-65.73199	-28.46225
❤brianna latice❤	-65.858834	18.094908
❤tool❤	-1.655391	50.76467
❤ⓅiⓃk ⒼiⓇl❤	-48.589559	-27.604787
❤✗ƖԑǤԑηdη̵яγ δђĩĩ ✗❤	117.530192	0.492486
❤❤Frenchie❤❤	-84.23134	34.21157
❤ヅ❤	-74.004023	5.028135
❤︎ ⓟⓐⓘⓣⓨⓝ ❤︎	-68.837437	-32.848873
❤️	-33.025058	3.40268775
❤️ epiChas	-117.476353	34.125923
❤️ ~ شموخ ~	-49.964028	-22.185626
❤️.	-71.226492	-34.966825
❤️1D❤️	-83.045147	39.842543
❤️BeautifulStranger❤	-89.660268	20.973396
❤️H O P E❤️	-64.316432	-33.496219
❤️Rubylynn ❤️	-51.109442	-30.014636
❤️TODAY❤️	-51.867632	-23.436269
❤️UNIQUE❤️	-86.287415	36.222005
❤️cams bæ❤️	-73.869826	40.948846
❤️purdygirl69❤️	-85.771182	42.898359
❤️wara❤️	39.796986	21.492276
❥'KJM0522.	10.974689	45.458169
❥Nad	-84.229614	33.73082
❥S	-51.109442	-30.014636
❥pk.	42.562466	16.881294
❥Ⓞ⒞∀⋔ℙ∅❣	-43.316055	-22.895415
❦楽天ささみメァアアアアンwwww❦	121.001321	14.60827
➕KyleDeLaJiggy➕	-72.986607	41.551264
➰	-17.304396333333333	-7.347809666666667
➰Joz➰	-83.553608	32.839636
➰™John Gotti™➰	-120.139353	34.595857
➳	107.848939	-6.989298
➵	-49.285858	-16.687382
➸Graciela Grimes➸	-78.840713	38.452785
⬜️sides/Hannah	-117.152132	33.536984
⭐Joel Patterson⭐	-76.136029	36.878119
⭐Nicole Lazar⭐	-84.874349	35.211769
⭐esther⭐	36.055793	32.036195
⭐|Hope1D|⭐	-115.010109	36.031604
⭐♧️DREW♧⭐️	-78.879719	34.899828
⭐️	-0.456321	51.912698
⭐️BBTHO SANCHEZ⭐️	-87.654317	41.982472
⭐️Longstar⭐️	-82.981039	40.093598
⭐️Ëñvvÿ⭐️	-69.210091	-51.625809
	46.596044	24.724382
、	-117.882751	33.843202
《Malcolm Nicholson》	28.825954	40.959499
《Taiga》	-95.62323	36.320697
《《《	140.564796	36.310307
》》》	-84.234637	33.678887
「 Silver !	-71.3041	10.203315
「Windowsパソコン」オークション	-80.37031	41.005857
「♕ B α ɴ ɢ Y o ɴ ɢ」	-121.673531	36.670833
「とある」ＢＯＴ	-81.63995	40.01238
『 MOONLIGHT✩ 』	-118.120614	33.886791
『Re:Cellたそ』	106.731649	-6.12213
『Ꭿરί 』 (=ﾟωﾟ)ﾉ	107.439342	-6.535491
『節制皇帝』冬月 煉	-72.106878	41.360389
【@_Nakiry】	18.066667	59.35
【DQM2】イルとルカ オススメ攻略	-58.350715	-34.757643
【カスガソフト】幻想郷キャラbot	-122.188757	47.492206
【スマホ】NETカジノ/ギャンブル	-96.195614	19.208301
【パズドラ自動化ソフト】	-99.130815	19.314284
【厳選】エロ画像集♡	-45.436611	-23.64133
【大人速報】アプリNEWS	-83.656127	32.855724
【小悪魔】伝説のキャバ嬢たち【悪魔】	-46.4485	-23.688492
【拓也】	-79.409634	36.577852
【画像集】スクフェス大百科	-75.289098	39.975103
【豪華版】激カワ♡いぬ画像	-120.694343	46.54738
〜/ /烏木。 。 。	-83.489365	31.18311
